support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[4, 6, 7, 14, 19, 23, 27, 28, 29, 30, 33, 35, 36, 46, 47, 48, 49, 55, 58, 61, 62, 63, 64, 65, 66, 80, 83, 90, 98]",29,1204.77770996,1204.77770996,7.56310057,8.03881645,2.83528067,2.19886231,-0.17108761,-4.00512075,4.00512075,0,0.0,0.0,0.0,0.0,49.87268829,0.69076735,0.04092444,0.03262911,0.0,7.19051015,7.19051015,6.10917402,8.37814674,1.08133613,1.0936287,0.33914682,0.33563406,0.33914682,0.33563406,28.83405127,26.29808036,30.04375818,30.04803831,0.49859485,0.48910039,0.00146813,0.00192333,0,0,True,1,1,0.8,1e-05,1925.80737305,7.56310057,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 29, 32, 33, 36, 37, 38, 41, 42, 43, 46, 49, 51, 55, 56, 57, 58, 59, 60, 61, 64, 65, 67, 68, 69, 70, 71, 72, 73, 78, 79, 82, 83, 84, 85, 86, 88, 92, 93, 94, 95, 96, 97, 98]",63,1136.97631836,1162.01910787,7.53148147,7.88963461,2.80884934,2.18123007,-0.14935493,-3.74813843,3.74813843,34,0.75675676,0.01855769,0.0562771,-0.03161911,50.26216125,0.6904099,0.04250797,0.03626772,0.00548831,7.02152268,7.02152268,6.0030951,8.24661247,1.01842758,1.03604548,0.36116243,0.35554242,0.36116243,0.35554242,28.7933908,26.16385837,29.96407366,29.95469609,0.50107067,0.49144617,0.01615765,0.0161555,1,0,True,25,25,0.8,1e-05,1859.06103516,7.52782682,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92, 93, 94, 95, 96, 97, 98, 99]",85,1061.94067383,1090.90145704,7.53504619,7.66302109,2.76821623,2.15186858,-0.11634207,-3.64632034,3.64632034,22,0.25882353,0.02872294,0.06599578,0.00356472,51.84637451,0.68925673,0.04515916,0.04540386,0.01642169,6.70537385,6.70537385,5.7814167,8.06710768,0.92395715,0.93314015,0.39705563,0.39448069,0.39705563,0.39448069,28.73293631,25.89864184,29.89687293,29.90579121,0.51838103,0.50359644,0.03271583,0.03294875,2,0,True,50,50,0.8,1e-05,1883.66894531,7.54097672,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",90,980.99664307,1012.09274394,7.55857533,7.714849,2.7775617,2.19478965,-0.12389232,-3.38797498,3.38797498,5,0.07692308,0.0,0.07622274,0.02352914,54.42828751,0.6850428,0.04967959,0.0619554,0.02594228,6.44983836,6.44983836,5.61718649,7.87049422,0.83265187,0.85415895,0.43496628,0.42648536,0.43496628,0.42648536,28.67786211,25.49551644,29.75520295,29.75648743,0.54666143,0.52382153,0.05517981,0.05472993,3,0,True,75,75,0.8,1e-05,1941.09729004,7.57100871,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",91,888.57196045,921.27474384,7.57751228,7.87345028,2.80596691,2.22837114,-0.14699721,-3.32020807,3.32020807,1,0.01098901,0.0,0.09421509,0.01893695,57.16746902,0.67560089,0.05495995,0.08556669,0.02780405,6.05456673,6.05456673,5.34366708,7.60839733,0.71089965,0.71046884,0.49120694,0.49246073,0.49120694,0.49246073,28.27323817,24.71896377,29.61402644,29.61773255,0.58027691,0.5448979,0.08318962,0.08107965,4,0,True,100,100,0.8,1e-05,1959.15100098,7.5802665,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",94,777.20050049,816.18094617,7.55405124,8.43489838,2.90428965,2.29205179,-0.22878847,-3.35448384,3.35448384,3,0.05263158,0.0,0.12533758,-0.02346104,61.04650116,0.65732139,0.06172691,0.12385392,0.03897328,5.41884447,5.41884447,4.84721413,7.11173097,0.57163034,0.55930518,0.56460656,0.57272409,0.56460656,0.57272409,26.25739815,22.53720535,29.47925603,29.47626185,0.6295824,0.57512846,0.12708077,0.11878805,5,0,True,125,125,0.8,1e-05,1859.09606934,7.52784566,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",95,657.56933594,700.29252636,7.36147106,9.61791801,3.10127684,2.48504949,-0.40112971,-3.50778151,3.50778151,1,0.01052632,0.0,0.15392574,-0.19258017,65.73810577,0.62355733,0.07293203,0.17977424,0.04696458,4.49726677,4.49726677,4.16743056,6.3793089,0.32983621,0.33939281,0.71904209,0.71311175,0.71904209,0.71311175,20.24472443,18.74146117,29.27078182,29.27003422,0.68590204,0.61176026,0.17786138,0.17155543,6,0,True,150,150,0.8,1e-05,1380.05065918,7.22987549,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",96,579.95172119,605.14062115,6.86245885,10.04361343,3.16916605,2.55117369,-0.46314464,-3.40037608,3.40037608,1,0.03092784,0.0,0.11803716,-0.49901221,69.53916168,0.58613056,0.0823069,0.23113163,0.03866985,3.53730024,3.53730024,3.37098052,5.34239859,0.16631971,0.18354914,0.84707842,0.83486128,0.84707842,0.83486128,10.77633659,14.44517335,29.0787599,29.08586965,0.72960672,0.64082581,0.22476858,0.21221691,7,0,True,175,175,0.8,1e-05,806.73474121,6.69299492,False,True
"[0, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 29, 30, 31, 32, 33, 35, 36, 37, 38, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",85,528.79650879,545.69952552,6.36812133,8.38305569,2.8953507,2.37614727,-0.22123607,-2.88045764,2.88045764,-11,0.11458333,0.16533469,0.08820598,-0.49433752,66.94081879,0.59983617,0.08285016,0.23366784,0.027314,3.21835612,3.21835612,3.1488313,4.71161539,0.06952482,0.11865881,0.95435569,0.93232921,0.95435569,0.93232921,10.27533323,13.26585384,28.91707812,28.917864,0.69764727,0.61415194,0.18882723,0.20462503,8,0,True,200,200,0.8,1e-05,492.93994141,6.20038734,False,True
"[0, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 29, 30, 31, 32, 33, 36, 37, 38, 41, 42, 43, 44, 45, 46, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 82, 83, 84, 85, 86, 91, 92, 93, 94, 95, 96, 97, 98, 99]",76,493.19241333,506.08356519,5.98865774,5.82934237,2.41440311,2.03875613,0.15078661,-2.43868041,2.43868041,-9,0.10588235,0.30462798,0.06733043,-0.3794636,62.90841675,0.61657029,0.08122822,0.2326214,0.04122362,2.9720393,2.9720393,2.7629932,3.97428733,0.2090461,0.20433816,1.11043497,1.03555112,1.11043497,1.03555112,4.24410513,11.35852851,28.13563156,28.31201509,0.65525723,0.57402553,0.16653857,0.19335531,9,0,True,225,225,0.8,1e-05,344.24298096,5.84134775,False,True
