support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[5, 8, 13, 16, 19, 21, 22, 24, 26, 31, 36, 40, 47, 51, 52, 53, 54, 55, 65, 67, 68, 69, 71, 77, 84, 87, 88, 96, 97, 99]",30,1151.26098633,1151.26098633,7.43053521,9.29993916,3.04958016,2.39020109,-0.00963177,-4.52759314,4.52759314,0,0.0,0.0,0.0,0.0,49.97697449,0.69067848,0.04126707,0.03294829,0.0,8.09132798,8.09132798,6.90656756,7.4667044,1.18476042,1.18217793,0.30587418,0.30742196,0.30587418,0.30742196,28.79309584,25.25522407,29.956653,29.9538049,0.49959141,0.49281881,0.00176999,0.00199763,0,0,True,1,1,0.8,1e-05,1686.71008301,7.43053521,False,True
"[1, 6, 7, 9, 13, 17, 21, 22, 26, 28, 29, 35, 40, 42, 45, 47, 51, 56, 59, 63, 65, 67, 68, 69, 74, 76, 80, 89, 90, 91, 92, 94, 95, 99]",34,1095.13745117,1115.3843655,7.39383696,8.90783501,2.98459964,2.31974006,0.03293634,-4.34729338,4.34729338,4,0.76923077,0.04216201,0.04874962,-0.03669825,49.75135422,0.69040161,0.04233506,0.03590246,0.00540533,7.88649774,7.88649774,6.74832705,7.32931185,1.13817069,1.15177181,0.32040456,0.31679517,0.32040456,0.31679517,28.77295105,25.17147813,29.89679635,29.91136289,0.49487829,0.48978362,0.01607889,0.01558379,1,0,True,25,25,0.8,1e-05,1618.7722168,7.38942325,False,True
"[0, 1, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 19, 21, 22, 24, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 42, 43, 45, 46, 47, 48, 50, 51, 53, 54, 55, 56, 57, 59, 61, 62, 63, 65, 67, 68, 69, 70, 71, 73, 74, 75, 76, 77, 79, 80, 81, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",73,1035.37548828,1055.98455178,7.39654623,8.22281456,2.86754504,2.19708085,0.1073044,-3.74986792,3.74986792,39,0.53424658,0.07690089,0.05457029,0.00270927,51.3234024,0.68935513,0.04485135,0.04515256,0.01621174,7.61470132,7.61470132,6.5786622,7.16402584,1.03603912,1.0485056,0.35486045,0.35175499,0.35486045,0.35175499,28.71280868,24.88633701,29.82594186,29.83325154,0.50857594,0.50124679,0.03341781,0.03262903,2,0,True,50,50,0.8,1e-05,1640.07409668,7.4024967,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",87,965.4753418,990.79608136,7.4188011,7.58941555,2.75488939,2.08880162,0.17606826,-3.47702217,3.47702217,14,0.16091954,0.07702947,0.06751188,0.02225487,53.90683365,0.68578267,0.0484306,0.0600637,0.02590549,7.32631514,7.32631514,6.40228766,6.99283152,0.92402748,0.93333118,0.39691718,0.39380659,0.39691718,0.39380659,28.65804329,24.71115454,29.72299226,29.72436962,0.53267899,0.52055898,0.05404837,0.05207709,3,0,True,75,75,0.8,1e-05,1679.31433105,7.42614085,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,889.83563232,917.83600488,7.43757299,7.02342558,2.65017463,1.95677817,0.23751398,-3.26189399,3.26189399,2,0.02247191,0.07457623,0.07834453,0.01877188,56.45928955,0.67751414,0.05353389,0.08233574,0.0260904,6.94795278,6.94795278,6.16259042,6.72771603,0.78536236,0.80578013,0.45595505,0.4481364,0.45595505,0.4481364,28.5914544,24.25142383,29.58800888,29.60189447,0.55483904,0.53914119,0.07929255,0.07591388,4,0,True,100,100,0.8,1e-05,1702.33850098,7.43975817,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,799.70367432,832.19646795,7.42466283,7.10662079,2.6658246,1.96276128,0.22848204,-3.18657351,3.18657351,0,0.0,0.0,0.10129057,-0.01291016,59.51286316,0.6629284,0.05973787,0.11484566,0.0310829,6.39460361,6.39460361,5.7503456,6.34399523,0.64425801,0.66350695,0.5250539,0.51638947,0.5250539,0.51638947,28.21868735,23.34145802,29.43961775,29.44645147,0.58718386,0.56067007,0.11098716,0.10751571,5,0,True,125,125,0.8,1e-05,1652.47741699,7.41003091,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",90,698.33483887,735.21343694,7.30385219,7.82834101,2.79791726,2.16331244,0.15012973,-3.10201311,3.10201311,1,0.01111111,0.0,0.126758,-0.12081064,63.89572906,0.63260847,0.06901826,0.16206099,0.04386424,5.46217453,5.46217453,5.03921449,5.7355649,0.42296004,0.45874866,0.65518777,0.63514879,0.65518777,0.63514879,25.62443796,20.70698138,29.22232777,29.23690983,0.6329267,0.59338738,0.1596543,0.15057233,6,0,True,150,150,0.8,1e-05,1360.56945801,7.21565861,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",91,608.95202637,641.0215782,6.96708731,10.0980854,3.17774848,2.49833226,-0.09628113,-3.48393512,3.48393512,1,0.01098901,0.0,0.1279942,-0.33676489,67.70121765,0.5950287,0.07938524,0.21099108,0.03833637,4.157422,4.157422,3.95258122,4.6623469,0.20484078,0.23606985,0.81477778,0.79692905,0.81477778,0.79692905,15.38199105,14.91379947,28.98564379,28.99486949,0.67410859,0.6208834,0.17463642,0.18604119,7,0,True,175,175,0.8,1e-05,910.98547363,6.81452695,False,True
"[1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 26, 27, 28, 29, 30, 32, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",79,547.29370117,568.98037079,6.55569201,9.76955318,3.12562845,2.40949035,-0.0606146,-3.21381474,3.21381474,-12,0.13186813,0.03253411,0.10125317,-0.41139529,65.56541443,0.59801573,0.08046531,0.22470891,0.02613643,2.74834176,2.74834176,2.68211227,3.58283214,0.06622949,0.12962097,0.96997987,0.93724239,0.96997987,0.93724239,4.88553105,10.58159173,28.80188303,28.84497684,0.64636451,0.59649902,0.14525664,0.18534306,8,0,True,200,200,0.8,1e-05,610.30993652,6.41396692,False,True
"[5, 6, 7, 8, 9, 11, 13, 14, 15, 17, 18, 19, 21, 22, 26, 28, 29, 30, 35, 36, 37, 38, 40, 41, 42, 43, 45, 47, 48, 50, 51, 53, 54, 55, 56, 57, 59, 61, 62, 63, 65, 67, 68, 69, 70, 71, 73, 74, 75, 76, 77, 79, 80, 81, 83, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 99]",66,501.60690308,517.29560248,6.14195625,8.08912754,2.84413916,2.13768029,0.1218179,-2.96865225,2.96865225,-13,0.16455696,0.1720064,0.08347766,-0.41373576,60.71764755,0.61214441,0.07882457,0.22367926,0.04929567,1.44298904,1.44298904,1.28992584,2.47490029,0.1530632,0.19460605,1.08466303,1.04758294,1.08466303,1.04758294,1.06501624,6.70924942,28.56722317,28.25137211,0.58717266,0.54768094,0.10813683,0.1655619,9,0,True,225,225,0.8,1e-05,388.83306885,5.96315012,False,True
