support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[4, 6, 7, 14, 19, 23, 27, 28, 29, 30, 33, 35, 36, 46, 47, 48, 49, 55, 58, 61, 62, 63, 64, 65, 66, 80, 83, 90, 98]",29,1204.6875,1204.6875,7.56114452,8.03881645,2.83528067,2.19886255,-0.17108761,-4.00511885,4.00511885,0,0.0,0.0,0.0,0.0,49.91480637,0.69208521,0.04090558,0.03265646,0.0,7.18960413,7.18960413,6.10945029,8.37811064,1.08015384,1.0941891,0.33954683,0.33545218,0.33954683,0.33545218,28.83445679,26.29577932,30.04746247,30.04740997,0.49904656,0.48946683,0.00150575,0.00192634,0,0,True,1,1,1.2,1e-05,1922.04406738,7.56114452,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24, 29, 32, 33, 36, 37, 38, 41, 42, 43, 46, 49, 51, 55, 56, 57, 58, 59, 60, 61, 64, 65, 68, 69, 70, 71, 72, 73, 78, 79, 82, 83, 84, 85, 86, 88, 89, 92, 93, 94, 95, 96, 97, 98]",63,1137.0357666,1161.98815332,7.52955261,7.89981318,2.81066063,2.18302774,-0.15083773,-3.75251293,3.75251293,34,0.75675676,0.01729151,0.05615708,-0.03159191,50.17311096,0.69192231,0.04234973,0.03620699,0.00378951,7.02911195,7.02911195,6.00392407,8.24721088,1.02518788,1.04412843,0.35872916,0.35269441,0.35872916,0.35269441,28.79783876,26.17422076,29.97123388,29.96008036,0.50021604,0.49104623,0.01614251,0.01615555,1,0,True,25,25,1.2,1e-05,1846.36083984,7.52097187,False,True
"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 36, 37, 38, 41, 42, 43, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 82, 83, 84, 85, 86, 87, 88, 89, 92, 93, 94, 95, 96, 97, 98, 99]",80,1063.07824707,1091.56183714,7.51368588,7.67463112,2.77031246,2.15421247,-0.11803341,-3.63630104,3.63630104,17,0.2125,0.02850473,0.06504415,-0.01586673,51.16747665,0.69141304,0.04449421,0.04491234,0.01048724,6.72985332,6.72985332,5.78555956,8.07178251,0.94429375,0.9544723,0.38904191,0.38617428,0.38904191,0.38617428,28.74370491,25.93166317,29.91855206,29.93053322,0.51189271,0.49853041,0.0325002,0.03272315,2,0,True,50,50,1.2,1e-05,1827.50500488,7.51070693,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92, 93, 94, 95, 96, 97, 98, 99]",86,984.59362793,1014.69750273,7.51034597,7.7264657,2.77965208,2.20130754,-0.12558463,-3.40914297,3.40914297,6,0.09195402,0.0,0.0738277,-0.00333991,52.82444,0.68957955,0.04814032,0.06060718,0.01665846,6.50556982,6.50556982,5.63034768,7.88467472,0.87522214,0.89340343,0.41682708,0.41006769,0.41682708,0.41006769,28.70440776,25.58183296,29.79205025,29.79621833,0.53003618,0.51129019,0.05389167,0.05377649,3,0,True,75,75,1.2,1e-05,1831.08215332,7.51266241,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 92, 93, 94, 95, 96, 97, 98, 99]",89,894.95214844,926.72166122,7.50593728,7.87948656,2.80704232,2.23472476,-0.14787657,-3.37748432,3.37748432,3,0.03370787,0.0,0.09104414,-0.00440869,54.63057709,0.68533731,0.05245061,0.0831135,0.01832218,6.14211784,6.14211784,5.37236689,7.63776801,0.76975095,0.76833889,0.46313086,0.46481708,0.46313086,0.46481708,28.42849162,24.91688033,29.6700978,29.67267729,0.54974186,0.5249047,0.08036847,0.07906418,4,0,True,100,100,1.2,1e-05,1811.8815918,7.50212114,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",94,786.12225342,824.54149277,7.47737782,8.53405857,2.9213111,2.30881524,-0.24323404,-3.36369514,3.36369514,5,0.07368421,0.0,0.12160415,-0.02855946,57.31014252,0.67675531,0.05800927,0.11929911,0.02687593,5.55570977,5.55570977,4.90804399,7.17488839,0.64766578,0.63504154,0.52326627,0.53093703,0.52326627,0.53093703,26.79454047,23.06427012,29.56789114,29.56457878,0.58074144,0.54544128,0.12008092,0.11477616,5,0,True,125,125,1.2,1e-05,1729.01062012,7.45530463,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",97,665.25726318,708.88893887,7.32755106,10.02283096,3.16588549,2.53479099,-0.46011707,-3.52816534,3.52816534,3,0.03092784,0.0,0.15374834,-0.14982677,60.85536575,0.65924144,0.06784599,0.17287603,0.03545221,4.67817415,4.67817415,4.26773374,6.48913985,0.41044041,0.42202609,0.66335798,0.65655643,0.66335798,0.65655643,21.50502542,19.58137739,29.35046978,29.35065467,0.62006852,0.57273523,0.17671368,0.16566433,6,0,True,150,150,1.2,1e-05,1374.20776367,7.22563267,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,581.74926758,608.64988871,6.87211777,11.19775867,3.34630523,2.67067313,-0.63127949,-3.52797699,3.52797699,2,0.02020202,0.0,0.12552737,-0.45543328,64.63830566,0.63336474,0.07801312,0.23050527,0.03782934,3.6206581,3.6206581,3.39797957,5.42397899,0.22267853,0.24401951,0.8005382,0.78557753,0.8005382,0.78557753,11.72544408,14.88067367,29.1417513,29.14890814,0.65820545,0.60150713,0.23073262,0.21324071,7,0,True,175,175,1.2,1e-05,813.70117188,6.70159319,False,True
"[0, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 29, 30, 32, 33, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",85,528.77612305,546.21463808,6.37413803,9.10840893,3.01801407,2.45402956,-0.32690488,-2.93928957,2.93928957,-14,0.14141414,0.18658642,0.09105838,-0.49797974,62.74212646,0.64077127,0.07944769,0.23423792,0.0201747,3.31001897,3.31001897,3.2081424,4.80432205,0.10187657,0.13534345,0.90356955,0.88308594,0.90356955,0.88308594,11.15805988,13.7236795,28.9838774,28.98502456,0.62963986,0.58205782,0.19203381,0.20713414,8,0,True,200,200,1.2,1e-05,490.12368774,6.19465778,False,True
"[0, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 23, 24, 29, 30, 32, 33, 36, 37, 38, 41, 42, 43, 44, 45, 46, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 82, 83, 84, 85, 86, 89, 92, 93, 94, 95, 96, 97, 98, 99]",74,491.95278931,505.28404157,5.96287824,6.02660036,2.45491351,2.04882717,0.12205024,-2.44255519,2.44255519,-11,0.12941176,0.33834763,0.0696388,-0.41125979,59.63718033,0.65069604,0.07885804,0.23500666,0.03180054,3.03713325,3.03713325,2.86341865,4.08562794,0.1737146,0.18967232,1.05297417,0.98661812,1.05297417,0.98661812,4.94132037,11.72100097,28.62841107,28.64488508,0.60017326,0.55152117,0.17343386,0.19796626,9,0,True,225,225,1.2,1e-05,333.84466553,5.81067581,False,True
