support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[4, 5, 6, 7, 9, 10, 11, 12, 15, 17, 18, 20, 21, 23, 26, 31, 33, 38, 41, 44, 46, 47, 48, 52, 54, 56, 58, 59, 61, 62, 63, 65, 66, 67, 69, 70, 72, 73, 74, 77, 78, 79, 81, 86, 87, 88, 90, 94, 95, 96, 97, 99]",52,1643.13317871,1643.13317871,7.78834273,12.04752827,3.47095495,2.73373747,-0.0140067,-5.32326555,5.32326555,0,0.0,0.0,0.0,0.0,50.05271912,0.69055223,0.0411412,0.0328466,0.0,15.44113785,15.44113785,14.4246823,12.22457204,1.01645555,1.04419585,0.36187598,0.35442214,0.36187598,0.35442214,28.84303265,27.26211092,30.06402252,30.07403715,0.50031283,0.49855351,0.00150115,0.00210728,0,0,True,1,1,0.8,1e-05,2412.31640625,7.78834273,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 19, 21, 23, 24, 26, 29, 30, 31, 32, 34, 37, 38, 39, 41, 42, 43, 44, 46, 48, 49, 50, 52, 53, 54, 56, 57, 58, 60, 63, 66, 67, 71, 72, 74, 75, 78, 80, 81, 82, 84, 85, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",66,1554.49572754,1586.06474316,7.77269156,12.34299278,3.51325957,2.77430296,-0.03887512,-5.5866065,5.5866065,14,0.61176471,0.0,0.05394417,-0.01565117,50.12529755,0.69013268,0.04229771,0.03611222,0.00515058,15.27160403,15.27160403,14.28536661,12.09360049,0.98623742,1.018643,0.37303428,0.36506476,0.37303428,0.36506476,28.83137775,27.23366349,29.97863183,29.97737559,0.50134286,0.49829453,0.01634864,0.0159534,1,0,True,25,25,0.8,1e-05,2361.51733398,7.76705963,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 63, 66, 67, 68, 71, 72, 73, 74, 75, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",86,1459.09790039,1493.52266638,7.80046691,12.61685276,3.55202094,2.82145905,-0.06192515,-5.14628744,5.14628744,20,0.23255814,0.0,0.06136899,0.02777535,52.31892776,0.68887764,0.04594341,0.04684143,0.02193621,15.01814145,15.01814145,14.08333655,11.90266212,0.9348049,0.92591308,0.39266356,0.39980895,0.39266356,0.39980895,28.78700763,27.1215243,29.94113924,29.93258149,0.52705848,0.51500172,0.03494433,0.03506332,2,0,True,50,50,0.8,1e-05,2470.42504883,7.8121455,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 63, 66, 67, 68, 71, 72, 73, 74, 75, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",86,1349.18408203,1387.33288962,7.84570626,13.37895012,3.65772472,2.91856003,-0.12606875,-5.23526192,5.23526192,0,0.04545455,0.0,0.07532998,0.04523935,54.51302719,0.68443525,0.0499771,0.06357341,0.0225848,14.71716173,14.71716173,13.8917647,11.70542398,0.82539703,0.84940043,0.43806259,0.43133509,0.43806259,0.43133509,28.74595116,26.98749686,29.86939586,29.87600385,0.55756245,0.53178892,0.05925115,0.05676397,3,0,True,75,75,0.8,1e-05,2609.23681641,7.86681305,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 63, 66, 67, 68, 69, 71, 72, 73, 74, 75, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",87,1208.02502441,1260.63353143,7.90280325,14.22946739,3.77219663,3.02589774,-0.19765441,-5.26177263,5.26177263,1,0.03409091,0.0,0.1046255,0.05709699,57.20055008,0.6748755,0.05481708,0.08883251,0.02796677,14.20054323,14.20054323,13.48660812,11.37405645,0.71393511,0.73411508,0.48972956,0.48368163,0.48972956,0.48368163,28.68775802,26.75153871,29.73096378,29.72086084,0.5961708,0.55204609,0.09021963,0.08358175,4,0,True,100,100,0.8,1e-05,2749.12402344,7.9190376,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 65, 66, 67, 68, 71, 72, 73, 74, 75, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,1038.99682617,1104.55404152,7.93810747,16.44763565,4.05556847,3.24526191,-0.38435141,-5.40083647,5.40083647,2,0.04444444,0.0,0.13992111,0.03530422,61.11888123,0.65490073,0.06355378,0.12877762,0.03924118,13.52322364,13.52322364,13.01873803,10.92232455,0.50448561,0.52715937,0.60381605,0.59666805,0.60381605,0.59666805,28.59369556,26.14635504,29.5109827,29.50911951,0.65058866,0.5818548,0.13253346,0.12391386,5,0,True,125,125,0.8,1e-05,2810.49731445,7.94111673,False,True
"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",96,840.36816406,911.97444153,7.8630104,20.67487526,4.5469633,3.71818948,-0.74014633,-6.3328867,6.3328867,7,0.07291667,0.0,0.1911735,-0.07509707,66.89737701,0.61163795,0.07588805,0.19697446,0.05778489,12.36167226,12.36167226,12.08621631,10.03025706,0.27545595,0.29602375,0.75922583,0.75191023,0.75922583,0.75191023,28.46335297,25.94068726,29.27013928,29.2741121,0.72286071,0.62614168,0.20764035,0.18810745,6,0,True,150,150,0.8,1e-05,2426.16455078,7.79406692,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,668.94226074,723.27596154,7.33680912,26.37046242,5.13521785,4.08531332,-1.21952794,-7.33605099,7.33605099,4,0.04,0.0,0.20398905,-0.52620128,72.2265625,0.55257082,0.09027347,0.28209049,0.05329196,10.28316603,10.28316603,10.241985,8.59214095,0.04118103,0.10147824,0.97110528,0.9497132,0.97110528,0.9497132,28.3289003,24.8494444,29.03318693,29.04277693,0.78619819,0.66585612,0.26473284,0.26228938,7,0,True,175,175,0.8,1e-05,1184.16210938,7.07679072,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 63, 65, 66, 67, 71, 72, 73, 74, 75, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",82,588.03308105,616.78515745,6.77759728,25.63532257,5.06313367,3.96903706,-1.15765328,-6.87657309,6.87657309,-18,0.18,0.0278774,0.12095092,-0.55921184,69.72214508,0.56728995,0.08967298,0.28581744,0.02599571,8.95127563,8.95127563,8.72944571,7.61055579,0.22182992,0.22404337,1.2077416,1.10856665,1.2077416,1.10856665,28.09059362,23.67779935,28.81534806,28.84325435,0.75957894,0.64082838,0.22971603,0.25291866,8,0,True,200,200,0.8,1e-05,744.53424072,6.61275884,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 16, 17, 18, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 63, 66, 67, 71, 72, 73, 74, 75, 78, 80, 81, 82, 84, 85, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",72,533.77038574,554.47936338,6.39396479,21.8735199,4.6769135,3.76890779,-0.84103289,-6.58221912,6.58221912,-10,0.12195122,0.14674294,0.0922783,-0.38363249,65.96405792,0.58665162,0.08831239,0.28300422,0.0383357,7.11704673,7.11704673,6.77780251,6.30105356,0.33924422,0.31346502,1.36984215,1.22840373,1.36984215,1.22840373,20.80209661,21.0522005,28.69668323,28.71991552,0.7235873,0.60397005,0.20441853,0.23312569,9,0,True,225,225,0.8,1e-05,515.56671143,6.24526671,False,True
